trial,counts,energies,iteration,energies_dict,solved
0,"{'0000': 1, '1010': 3, '1001': 42, '0011': 40, '1011': 475, '0001': 439}","{'H_AFM': -0.06799999999999995, 'H_FM': -0.06799999999999995, 'H_TF': -0.06799999999999995, 'H_XY': -0.06799999999999995, 'H_RF': -0.06799999999999995}",7,"{'H_AFM': -0.06799999999999995, 'H_FM': -0.06799999999999995, 'H_TF': -0.06799999999999995, 'H_XY': -0.06799999999999995, 'H_RF': -0.06799999999999995}",False
1,"{'0010': 1, '0000': 6, '1010': 5, '0100': 188, '0110': 294, '1110': 299, '1000': 5, '1100': 202}","{'H_AFM': -0.18599999999999994, 'H_FM': -0.18599999999999994, 'H_TF': -0.18599999999999994, 'H_XY': -0.18599999999999994, 'H_RF': -0.18599999999999994}",7,"{'H_AFM': -0.18599999999999994, 'H_FM': -0.18599999999999994, 'H_TF': -0.18599999999999994, 'H_XY': -0.18599999999999994, 'H_RF': -0.18599999999999994}",False
2,"{'1110': 69, '0000': 66, '0110': 132, '0001': 53, '1111': 68, '0111': 173, '1001': 235, '1000': 204}","{'H_AFM': 0.021999999999999964, 'H_FM': 0.021999999999999964, 'H_TF': 0.021999999999999964, 'H_XY': 0.021999999999999964, 'H_RF': 0.021999999999999964}",7,"{'H_AFM': 0.021999999999999964, 'H_FM': 0.021999999999999964, 'H_TF': 0.021999999999999964, 'H_XY': 0.021999999999999964, 'H_RF': 0.021999999999999964}",False
3,"{'1011': 9, '0000': 179, '0010': 37, '1100': 170, '0100': 166, '1000': 184, '0110': 36, '1101': 28, '1001': 26, '0101': 35, '1110': 31, '0011': 7, '0111': 9, '1010': 36, '1111': 8, '0001': 39}","{'H_AFM': 1.382, 'H_FM': 1.382, 'H_TF': 1.382, 'H_XY': 1.382, 'H_RF': 1.382}",7,"{'H_AFM': 1.382, 'H_FM': 1.382, 'H_TF': 1.382, 'H_XY': 1.382, 'H_RF': 1.382}",False
4,"{'1001': 1, '1000': 3, '1010': 37, '0001': 31, '1011': 6, '0011': 104, '0010': 702, '0000': 116}","{'H_AFM': 1.924, 'H_FM': 1.924, 'H_TF': 1.924, 'H_XY': 1.924, 'H_RF': 1.924}",7,"{'H_AFM': 1.924, 'H_FM': 1.924, 'H_TF': 1.924, 'H_XY': 1.924, 'H_RF': 1.924}",False
5,"{'0010': 6, '0000': 5, '0001': 4, '0101': 157, '0110': 151, '0100': 363, '0011': 3, '0111': 311}","{'H_AFM': 0.14400000000000002, 'H_FM': 0.14400000000000002, 'H_TF': 0.14400000000000002, 'H_XY': 0.14400000000000002, 'H_RF': 0.14400000000000002}",7,"{'H_AFM': 0.14400000000000002, 'H_FM': 0.14400000000000002, 'H_TF': 0.14400000000000002, 'H_XY': 0.14400000000000002, 'H_RF': 0.14400000000000002}",False
6,"{'0011': 9, '1011': 93, '0001': 40, '1010': 25, '0010': 24, '0000': 151, '1000': 139, '1001': 519}","{'H_AFM': 0.8240000000000001, 'H_FM': 0.8240000000000001, 'H_TF': 0.8240000000000001, 'H_XY': 0.8240000000000001, 'H_RF': 0.8240000000000001}",7,"{'H_AFM': 0.8240000000000001, 'H_FM': 0.8240000000000001, 'H_TF': 0.8240000000000001, 'H_XY': 0.8240000000000001, 'H_RF': 0.8240000000000001}",False
7,"{'0010': 65, '0000': 135, '1101': 70, '1110': 75, '1001': 27, '0101': 32, '0001': 75, '1111': 116, '0111': 37, '0011': 114, '1011': 40, '0110': 26, '1000': 36, '1100': 96, '0100': 30, '1010': 26}","{'H_AFM': 0.044, 'H_FM': 0.044, 'H_TF': 0.044, 'H_XY': 0.044, 'H_RF': 0.044}",7,"{'H_AFM': 0.044, 'H_FM': 0.044, 'H_TF': 0.044, 'H_XY': 0.044, 'H_RF': 0.044}",False
8,"{'1010': 76, '1011': 88, '0011': 106, '0001': 118, '1001': 182, '1000': 173, '0000': 134, '0010': 123}","{'H_AFM': 1.188, 'H_FM': 1.188, 'H_TF': 1.188, 'H_XY': 1.188, 'H_RF': 1.188}",7,"{'H_AFM': 1.188, 'H_FM': 1.188, 'H_TF': 1.188, 'H_XY': 1.188, 'H_RF': 1.188}",False
9,"{'1101': 98, '1000': 399, '0101': 416, '0000': 87}","{'H_AFM': 0.9500000000000001, 'H_FM': 0.9500000000000001, 'H_TF': 0.9500000000000001, 'H_XY': 0.9500000000000001, 'H_RF': 0.9500000000000001}",7,"{'H_AFM': 0.9500000000000001, 'H_FM': 0.9500000000000001, 'H_TF': 0.9500000000000001, 'H_XY': 0.9500000000000001, 'H_RF': 0.9500000000000001}",False
10,"{'0010': 51, '1010': 51, '0101': 1, '1110': 230, '0110': 163, '1111': 168, '1011': 29, '0011': 72, '0111': 235}","{'H_AFM': -1.558, 'H_FM': -1.558, 'H_TF': -1.558, 'H_XY': -1.558, 'H_RF': -1.558}",7,"{'H_AFM': -1.558, 'H_FM': -1.558, 'H_TF': -1.558, 'H_XY': -1.558, 'H_RF': -1.558}",True
11,"{'0001': 3, '1010': 4, '0000': 2, '0010': 71, '1000': 77, '1001': 436, '1011': 10, '0011': 397}","{'H_AFM': 0.29, 'H_FM': 0.29, 'H_TF': 0.29, 'H_XY': 0.29, 'H_RF': 0.29}",7,"{'H_AFM': 0.29, 'H_FM': 0.29, 'H_TF': 0.29, 'H_XY': 0.29, 'H_RF': 0.29}",False
12,"{'1101': 18, '1010': 97, '0110': 19, '1000': 131, '1100': 122, '1011': 30, '0111': 111, '0011': 101, '1111': 19, '0001': 79, '1001': 23, '0101': 82, '1110': 91, '0010': 15, '0000': 32, '0100': 30}","{'H_AFM': 0.062, 'H_FM': 0.062, 'H_TF': 0.062, 'H_XY': 0.062, 'H_RF': 0.062}",7,"{'H_AFM': 0.062, 'H_FM': 0.062, 'H_TF': 0.062, 'H_XY': 0.062, 'H_RF': 0.062}",False
13,"{'1000': 1, '1010': 1, '0001': 42, '0000': 232, '0010': 615, '1011': 3, '0011': 106}","{'H_AFM': 2.238, 'H_FM': 2.238, 'H_TF': 2.238, 'H_XY': 2.238, 'H_RF': 2.238}",7,"{'H_AFM': 2.238, 'H_FM': 2.238, 'H_TF': 2.238, 'H_XY': 2.238, 'H_RF': 2.238}",False
14,"{'1111': 1, '0000': 58, '1001': 128, '1101': 124, '0100': 65, '1010': 104, '1110': 118, '0111': 213, '0011': 189}","{'H_AFM': -0.5519999999999999, 'H_FM': -0.5519999999999999, 'H_TF': -0.5519999999999999, 'H_XY': -0.5519999999999999, 'H_RF': -0.5519999999999999}",7,"{'H_AFM': -0.5519999999999999, 'H_FM': -0.5519999999999999, 'H_TF': -0.5519999999999999, 'H_XY': -0.5519999999999999, 'H_RF': -0.5519999999999999}",True
15,"{'1100': 15, '1011': 23, '0000': 130, '0010': 122, '0111': 131, '0011': 62, '0001': 71, '1111': 26, '0100': 58, '0110': 77, '1000': 33, '1101': 48, '1110': 17, '1001': 19, '0101': 140, '1010': 28}","{'H_AFM': 0.5459999999999999, 'H_FM': 0.5459999999999999, 'H_TF': 0.5459999999999999, 'H_XY': 0.5459999999999999, 'H_RF': 0.5459999999999999}",7,"{'H_AFM': 0.5459999999999999, 'H_FM': 0.5459999999999999, 'H_TF': 0.5459999999999999, 'H_XY': 0.5459999999999999, 'H_RF': 0.5459999999999999}",False
16,"{'0000': 21, '0001': 18, '1101': 68, '0100': 403, '1000': 2, '1001': 2, '1100': 90, '0101': 396}","{'H_AFM': 0.794, 'H_FM': 0.794, 'H_TF': 0.794, 'H_XY': 0.794, 'H_RF': 0.794}",7,"{'H_AFM': 0.794, 'H_FM': 0.794, 'H_TF': 0.794, 'H_XY': 0.794, 'H_RF': 0.794}",False
17,"{'1110': 7, '1100': 5, '0100': 97, '0001': 63, '1111': 13, '1000': 1, '0110': 93, '1101': 12, '0111': 310, '0011': 48, '1011': 6, '0000': 18, '0010': 19, '1010': 2, '0101': 304, '1001': 2}","{'H_AFM': -0.29000000000000004, 'H_FM': -0.29000000000000004, 'H_TF': -0.29000000000000004, 'H_XY': -0.29000000000000004, 'H_RF': -0.29000000000000004}",7,"{'H_AFM': -0.29000000000000004, 'H_FM': -0.29000000000000004, 'H_TF': -0.29000000000000004, 'H_XY': -0.29000000000000004, 'H_RF': -0.29000000000000004}",False
18,"{'0100': 1, '1111': 166, '0001': 94, '1011': 1, '0111': 95, '0000': 144, '0110': 148, '1110': 83, '1000': 100, '1001': 168}","{'H_AFM': -0.056000000000000105, 'H_FM': -0.056000000000000105, 'H_TF': -0.056000000000000105, 'H_XY': -0.056000000000000105, 'H_RF': -0.056000000000000105}",7,"{'H_AFM': -0.056000000000000105, 'H_FM': -0.056000000000000105, 'H_TF': -0.056000000000000105, 'H_XY': -0.056000000000000105, 'H_RF': -0.056000000000000105}",False
19,"{'1011': 39, '1111': 19, '1100': 35, '0010': 75, '0000': 75, '1101': 65, '0110': 117, '1000': 23, '1110': 59, '1001': 59, '0101': 115, '0111': 54, '0011': 74, '0001': 107, '1010': 38, '0100': 46}","{'H_AFM': 0.2919999999999999, 'H_FM': 0.2919999999999999, 'H_TF': 0.2919999999999999, 'H_XY': 0.2919999999999999, 'H_RF': 0.2919999999999999}",7,"{'H_AFM': 0.2919999999999999, 'H_FM': 0.2919999999999999, 'H_TF': 0.2919999999999999, 'H_XY': 0.2919999999999999, 'H_RF': 0.2919999999999999}",False
20,"{'0100': 412, '0000': 121, '1000': 85, '1100': 382}","{'H_AFM': 1.4779999999999998, 'H_FM': 1.4779999999999998, 'H_TF': 1.4779999999999998, 'H_XY': 1.4779999999999998, 'H_RF': 1.4779999999999998}",7,"{'H_AFM': 1.4779999999999998, 'H_FM': 1.4779999999999998, 'H_TF': 1.4779999999999998, 'H_XY': 1.4779999999999998, 'H_RF': 1.4779999999999998}",False
21,"{'1100': 86, '1101': 176, '0101': 156, '1011': 163, '0011': 179, '0100': 99, '1010': 70, '0010': 71}","{'H_AFM': -0.33799999999999997, 'H_FM': -0.33799999999999997, 'H_TF': -0.33799999999999997, 'H_XY': -0.33799999999999997, 'H_RF': -0.33799999999999997}",7,"{'H_AFM': -0.33799999999999997, 'H_FM': -0.33799999999999997, 'H_TF': -0.33799999999999997, 'H_XY': -0.33799999999999997, 'H_RF': -0.33799999999999997}",False
22,"{'0001': 3, '1110': 1, '0101': 2, '0100': 4, '0000': 1, '0010': 58, '0111': 45, '0011': 448, '0110': 438}","{'H_AFM': 0.04200000000000001, 'H_FM': 0.04200000000000001, 'H_TF': 0.04200000000000001, 'H_XY': 0.04200000000000001, 'H_RF': 0.04200000000000001}",7,"{'H_AFM': 0.04200000000000001, 'H_FM': 0.04200000000000001, 'H_TF': 0.04200000000000001, 'H_XY': 0.04200000000000001, 'H_RF': 0.04200000000000001}",False
23,"{'0101': 1, '0100': 5, '0001': 142, '0000': 340, '1100': 4, '1001': 28, '1000': 480}","{'H_AFM': 2.614, 'H_FM': 2.614, 'H_TF': 2.614, 'H_XY': 2.614, 'H_RF': 2.614}",7,"{'H_AFM': 2.614, 'H_FM': 2.614, 'H_TF': 2.614, 'H_XY': 2.614, 'H_RF': 2.614}",False
24,"{'0000': 41, '0011': 84, '0001': 875}","{'H_AFM': 1.914, 'H_FM': 1.914, 'H_TF': 1.914, 'H_XY': 1.914, 'H_RF': 1.914}",7,"{'H_AFM': 1.914, 'H_FM': 1.914, 'H_TF': 1.914, 'H_XY': 1.914, 'H_RF': 1.914}",False
25,"{'0100': 8, '0101': 5, '0110': 66, '0001': 29, '0111': 62, '0011': 397, '0000': 32, '0010': 401}","{'H_AFM': 0.8800000000000001, 'H_FM': 0.8800000000000001, 'H_TF': 0.8800000000000001, 'H_XY': 0.8800000000000001, 'H_RF': 0.8800000000000001}",7,"{'H_AFM': 0.8800000000000001, 'H_FM': 0.8800000000000001, 'H_TF': 0.8800000000000001, 'H_XY': 0.8800000000000001, 'H_RF': 0.8800000000000001}",False
26,"{'0100': 7, '0110': 141, '1010': 16, '0010': 9, '0000': 151, '1100': 13, '1000': 337, '1110': 326}","{'H_AFM': 0.658, 'H_FM': 0.658, 'H_TF': 0.658, 'H_XY': 0.658, 'H_RF': 0.658}",7,"{'H_AFM': 0.658, 'H_FM': 0.658, 'H_TF': 0.658, 'H_XY': 0.658, 'H_RF': 0.658}",False
27,"{'0101': 92, '0001': 82, '0000': 167, '1101': 166, '0100': 175, '1001': 165, '1000': 73, '1100': 80}","{'H_AFM': 0.996, 'H_FM': 0.996, 'H_TF': 0.996, 'H_XY': 0.996, 'H_RF': 0.996}",7,"{'H_AFM': 0.996, 'H_FM': 0.996, 'H_TF': 0.996, 'H_XY': 0.996, 'H_RF': 0.996}",False
28,"{'1010': 2, '1100': 2, '1110': 5, '0010': 53, '0000': 35, '1111': 182, '0001': 9, '1101': 102, '0110': 244, '1000': 1, '0100': 167, '1011': 29, '0111': 89, '0011': 16, '1001': 14, '0101': 50}","{'H_AFM': -0.5779999999999998, 'H_FM': -0.5779999999999998, 'H_TF': -0.5779999999999998, 'H_XY': -0.5779999999999998, 'H_RF': -0.5779999999999998}",7,"{'H_AFM': -0.5779999999999998, 'H_FM': -0.5779999999999998, 'H_TF': -0.5779999999999998, 'H_XY': -0.5779999999999998, 'H_RF': -0.5779999999999998}",True
29,"{'0010': 15, '1011': 281, '0011': 153, '0111': 24, '1110': 2, '1100': 242, '0110': 1, '1000': 32, '0101': 17, '1001': 1, '0100': 148, '1111': 30, '1010': 23, '0000': 13, '1101': 18}","{'H_AFM': -0.328, 'H_FM': -0.328, 'H_TF': -0.328, 'H_XY': -0.328, 'H_RF': -0.328}",7,"{'H_AFM': -0.328, 'H_FM': -0.328, 'H_TF': -0.328, 'H_XY': -0.328, 'H_RF': -0.328}",False
30,"{'1101': 15, '0100': 16, '0101': 19, '1001': 27, '1100': 17, '1000': 19, '0110': 127, '1011': 106, '0011': 94, '0111': 105, '1111': 104, '0001': 14, '1010': 111, '1110': 113, '0000': 21, '0010': 92}","{'H_AFM': -0.728, 'H_FM': -0.728, 'H_TF': -0.728, 'H_XY': -0.728, 'H_RF': -0.728}",7,"{'H_AFM': -0.728, 'H_FM': -0.728, 'H_TF': -0.728, 'H_XY': -0.728, 'H_RF': -0.728}",True
31,"{'0001': 36, '1010': 48, '0000': 9, '0010': 393, '1001': 6, '1000': 39, '1011': 410, '0011': 59}","{'H_AFM': 0.15200000000000002, 'H_FM': 0.15200000000000002, 'H_TF': 0.15200000000000002, 'H_XY': 0.15200000000000002, 'H_RF': 0.15200000000000002}",7,"{'H_AFM': 0.15200000000000002, 'H_FM': 0.15200000000000002, 'H_TF': 0.15200000000000002, 'H_XY': 0.15200000000000002, 'H_RF': 0.15200000000000002}",False
32,"{'0110': 10, '1010': 56, '1110': 10, '0100': 56, '1100': 49, '1000': 384, '0010': 71, '0000': 364}","{'H_AFM': 2.458, 'H_FM': 2.458, 'H_TF': 2.458, 'H_XY': 2.458, 'H_RF': 2.458}",7,"{'H_AFM': 2.458, 'H_FM': 2.458, 'H_TF': 2.458, 'H_XY': 2.458, 'H_RF': 2.458}",False
33,"{'0011': 36, '0001': 62, '0000': 439, '0010': 463}","{'H_AFM': 2.806, 'H_FM': 2.806, 'H_TF': 2.806, 'H_XY': 2.806, 'H_RF': 2.806}",7,"{'H_AFM': 2.806, 'H_FM': 2.806, 'H_TF': 2.806, 'H_XY': 2.806, 'H_RF': 2.806}",False
34,"{'0101': 1, '0100': 1, '1101': 4, '1010': 32, '0011': 39, '1011': 39, '1100': 1, '1000': 187, '1001': 215, '0001': 224, '0010': 37, '0000': 220}","{'H_AFM': 1.692, 'H_FM': 1.692, 'H_TF': 1.692, 'H_XY': 1.692, 'H_RF': 1.692}",7,"{'H_AFM': 1.692, 'H_FM': 1.692, 'H_TF': 1.692, 'H_XY': 1.692, 'H_RF': 1.692}",False
35,"{'0001': 116, '0101': 48, '0100': 273, '0000': 563}","{'H_AFM': 3.03, 'H_FM': 3.03, 'H_TF': 3.03, 'H_XY': 3.03, 'H_RF': 3.03}",7,"{'H_AFM': 3.03, 'H_FM': 3.03, 'H_TF': 3.03, 'H_XY': 3.03, 'H_RF': 3.03}",False
36,"{'1110': 2, '1101': 6, '1111': 7, '1011': 41, '0011': 303, '0111': 59, '1100': 3, '0010': 131, '0000': 107, '0001': 209, '1010': 18, '0100': 16, '1000': 17, '0110': 28, '1001': 24, '0101': 29}","{'H_AFM': 0.93, 'H_FM': 0.93, 'H_TF': 0.93, 'H_XY': 0.93, 'H_RF': 0.93}",7,"{'H_AFM': 0.93, 'H_FM': 0.93, 'H_TF': 0.93, 'H_XY': 0.93, 'H_RF': 0.93}",False
37,"{'1010': 2, '0100': 3, '1110': 97, '0000': 87, '0010': 145, '0110': 262, '1000': 265, '1100': 139}","{'H_AFM': 0.98, 'H_FM': 0.98, 'H_TF': 0.98, 'H_XY': 0.98, 'H_RF': 0.98}",7,"{'H_AFM': 0.98, 'H_FM': 0.98, 'H_TF': 0.98, 'H_XY': 0.98, 'H_RF': 0.98}",False
38,"{'0110': 4, '1101': 1, '0111': 3, '0011': 15, '1000': 9, '1100': 6, '1001': 11, '0101': 114, '0010': 10, '0000': 391, '0100': 112, '0001': 324}","{'H_AFM': 2.466, 'H_FM': 2.466, 'H_TF': 2.466, 'H_XY': 2.466, 'H_RF': 2.466}",7,"{'H_AFM': 2.466, 'H_FM': 2.466, 'H_TF': 2.466, 'H_XY': 2.466, 'H_RF': 2.466}",False
39,"{'1010': 12, '1001': 4, '1000': 97, '0001': 64, '0011': 20, '1011': 399, '0000': 4, '0010': 400}","{'H_AFM': 0.34, 'H_FM': 0.34, 'H_TF': 0.34, 'H_XY': 0.34, 'H_RF': 0.34}",7,"{'H_AFM': 0.34, 'H_FM': 0.34, 'H_TF': 0.34, 'H_XY': 0.34, 'H_RF': 0.34}",False
40,"{'1111': 2, '1101': 1, '0010': 226, '0000': 208, '0001': 214, '1011': 32, '0011': 210, '0111': 11, '0100': 11, '1010': 18, '0110': 14, '1000': 20, '0101': 13, '1001': 19, '1100': 1}","{'H_AFM': 1.678, 'H_FM': 1.678, 'H_TF': 1.678, 'H_XY': 1.678, 'H_RF': 1.678}",7,"{'H_AFM': 1.678, 'H_FM': 1.678, 'H_TF': 1.678, 'H_XY': 1.678, 'H_RF': 1.678}",False
41,"{'0100': 1, '1011': 1, '0011': 1, '0111': 129, '0101': 121, '0010': 134, '0000': 122, '1100': 2, '1000': 117, '1101': 118, '1010': 130, '1111': 124}","{'H_AFM': 0.0, 'H_FM': 0.0, 'H_TF': 0.0, 'H_XY': 0.0, 'H_RF': 0.0}",7,"{'H_AFM': 0.0, 'H_FM': 0.0, 'H_TF': 0.0, 'H_XY': 0.0, 'H_RF': 0.0}",False
42,"{'0010': 61, '0000': 163, '1001': 229, '1111': 66, '1011': 87, '0110': 36, '1101': 187, '0100': 171}","{'H_AFM': 0.30400000000000005, 'H_FM': 0.30400000000000005, 'H_TF': 0.30400000000000005, 'H_XY': 0.30400000000000005, 'H_RF': 0.30400000000000005}",7,"{'H_AFM': 0.30400000000000005, 'H_FM': 0.30400000000000005, 'H_TF': 0.30400000000000005, 'H_XY': 0.30400000000000005, 'H_RF': 0.30400000000000005}",False
43,"{'0011': 136, '0111': 133, '0100': 122, '0001': 115, '0110': 138, '0010': 135, '0000': 92, '0101': 129}","{'H_AFM': 0.846, 'H_FM': 0.846, 'H_TF': 0.846, 'H_XY': 0.846, 'H_RF': 0.846}",7,"{'H_AFM': 0.846, 'H_FM': 0.846, 'H_TF': 0.846, 'H_XY': 0.846, 'H_RF': 0.846}",False
44,"{'0000': 175, '1000': 55, '1001': 82, '0111': 173, '0110': 205, '1111': 43, '0001': 179, '1110': 88}","{'H_AFM': 0.4739999999999999, 'H_FM': 0.4739999999999999, 'H_TF': 0.4739999999999999, 'H_XY': 0.4739999999999999, 'H_RF': 0.4739999999999999}",7,"{'H_AFM': 0.4739999999999999, 'H_FM': 0.4739999999999999, 'H_TF': 0.4739999999999999, 'H_XY': 0.4739999999999999, 'H_RF': 0.4739999999999999}",False
45,"{'0011': 33, '0111': 41, '1011': 33, '1111': 24, '0001': 29, '0000': 96, '0010': 89, '0100': 94, '0101': 26, '1001': 26, '1100': 84, '1000': 92, '0110': 107, '1101': 33, '1110': 97, '1010': 96}","{'H_AFM': 0.48799999999999993, 'H_FM': 0.48799999999999993, 'H_TF': 0.48799999999999993, 'H_XY': 0.48799999999999993, 'H_RF': 0.48799999999999993}",7,"{'H_AFM': 0.48799999999999993, 'H_FM': 0.48799999999999993, 'H_TF': 0.48799999999999993, 'H_XY': 0.48799999999999993, 'H_RF': 0.48799999999999993}",False
46,"{'0110': 14, '1010': 19, '0111': 9, '1011': 26, '0011': 16, '0001': 112, '0100': 123, '0101': 113, '0010': 22, '0000': 113, '1000': 217, '1001': 216}","{'H_AFM': 1.33, 'H_FM': 1.33, 'H_TF': 1.33, 'H_XY': 1.33, 'H_RF': 1.33}",7,"{'H_AFM': 1.33, 'H_FM': 1.33, 'H_TF': 1.33, 'H_XY': 1.33, 'H_RF': 1.33}",False
47,"{'0101': 2, '1101': 14, '0100': 18, '0000': 34, '1100': 3, '1001': 48, '1000': 430, '0001': 451}","{'H_AFM': 1.9060000000000001, 'H_FM': 1.9060000000000001, 'H_TF': 1.9060000000000001, 'H_XY': 1.9060000000000001, 'H_RF': 1.9060000000000001}",7,"{'H_AFM': 1.9060000000000001, 'H_FM': 1.9060000000000001, 'H_TF': 1.9060000000000001, 'H_XY': 1.9060000000000001, 'H_RF': 1.9060000000000001}",False
48,"{'0010': 23, '1101': 134, '1111': 62, '0001': 38, '1100': 112, '0110': 18, '1000': 110, '0101': 45, '1001': 105, '1010': 83, '1011': 74, '0011': 23, '0111': 25, '0100': 27, '1110': 84, '0000': 37}","{'H_AFM': -0.33799999999999997, 'H_FM': -0.33799999999999997, 'H_TF': -0.33799999999999997, 'H_XY': -0.33799999999999997, 'H_RF': -0.33799999999999997}",7,"{'H_AFM': -0.33799999999999997, 'H_FM': -0.33799999999999997, 'H_TF': -0.33799999999999997, 'H_XY': -0.33799999999999997, 'H_RF': -0.33799999999999997}",False
49,"{'0100': 53, '0101': 29, '0001': 31, '0000': 43, '1101': 216, '1001': 193, '1100': 218, '1000': 217}","{'H_AFM': 0.34199999999999997, 'H_FM': 0.34199999999999997, 'H_TF': 0.34199999999999997, 'H_XY': 0.34199999999999997, 'H_RF': 0.34199999999999997}",7,"{'H_AFM': 0.34199999999999997, 'H_FM': 0.34199999999999997, 'H_TF': 0.34199999999999997, 'H_XY': 0.34199999999999997, 'H_RF': 0.34199999999999997}",False
50,"{'0100': 2, '1010': 1, '0001': 78, '0010': 2, '0000': 415, '1100': 1, '1001': 68, '1000': 433}","{'H_AFM': 2.69, 'H_FM': 2.69, 'H_TF': 2.69, 'H_XY': 2.69, 'H_RF': 2.69}",7,"{'H_AFM': 2.69, 'H_FM': 2.69, 'H_TF': 2.69, 'H_XY': 2.69, 'H_RF': 2.69}",False
